ID,Group,Streptococcus sp. Marseille-Q6470,Streptococcus sp. oral taxon 061,Streptococcus sp. oral taxon 431,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,Streptococcus sp. NPS 308,Streptococcus sp. 116-D4,Streptococcus sp. SP4011,Streptococcus sp. A12,Streptococcus sp. 1643,Streptococcus sp. D7B5,Streptococcus sp. FSL W8-0197,Streptococcus sp. oral taxon 064,Streptococcus sp. DTU_2020_1000888_1_SI_GRL_NUU_041A,Streptococcus mitis,Streptococcus mitis B6,Streptococcus pneumoniae,Streptococcus ilei,Streptococcus sanguinis,Streptococcus sanguinis SK36,Streptococcus rubneri,Streptococcus anginosus group,Streptococcus anginosus subsp. whileyi><wbr>Streptococcus anginosus subsp. whileyi MAS624,Streptococcus australis,Streptococcus koreensis,Streptococcus gwangjuense,Streptococcus toyakuensis,Streptococcus pseudopneumoniae IS7493,Streptococcus thermophilus,Streptococcus milleri,Streptococcus ferus,Streptococcus himalayensis,Streptococcus parauberis,Granulicatella elegans,Abiotrophia><wbr>Abiotrophia defectiva,Abiotrophia defectiva ATCC 49176,Gemella sanguinis,Gemella haemolysans,Gemella morbillorum,Blautia sp. SC05B48,Actinomyces,Actinomyces sp. oral taxon 171><wbr>Actinomyces sp. oral taxon 171 str. F0337,Rothia mucilaginosa,Rothia mucilaginosa DY-18,Rothia aeria,Rothia dentocariosa,Corynebacterium durum,Alistipes communis,Citrobacter arsenatis,Escherichia coli O157:H7,Enterobacter chuandaensis,unclassified Enterobacter,Enterobacter sp. T2,unclassified Leclercia,Leclercia adecarboxylata,Kosakonia,Kosakonia radicincitans,Cronobacter,[Enterobacter] lignolyticus,Pseudescherichia><wbr>Pseudescherichia vulneris,Franconibacter><wbr>Franconibacter daqui,Cedecea,Cedecea neteri,Buttiauxella,Shigella flexneri,Serratia marcescens,Cardiobacterium hominis,Fusobacterium pseudoperiodonticum,Fusobacterium periodonticum,Fusobacterium hwasookii,Treponema putidum,Aliceevansviridae,Lactococcus piscium><wbr>Lactococcus piscium MKFS47,Enterobacter sp. RHBSTW-00994,Leclercia pneumoniae,Shigella dysenteriae,Shimwellia><wbr>Shimwellia blattae,Escherichia coli O157:H7 str. EDL933,Escherichia coli O158:H23,Escherichia coli O157:H16,Escherichia coli VR50,Escherichia coli O44:H18><wbr>Escherichia coli 042,Escherichia coli O8:H8,Escherichia coli O2:K1:H4,Escherichia coli O78:H4,Escherichia coli O150:H6,Escherichia coli O6:H16,Escherichia coli O85:H1,Enterobacter cloacae complex sp. R_G8,Enterobacter wuhouensis,Shigella sonnei,Kosakonia sp. BYX6,Kosakonia pseudosacchari,Jejubacter><wbr>Jejubacter calystegiae,Enterobacter chengduensis,Escherichia coli ATCC 8739,Escherichia coli O99:H6,Escherichia sp. SCLE84,Citrobacter gillenii,Leclercia sp. W6
ERR589781,2,0.787326877,0.908984961,0.919234448,0.944106201,0.461207519,0.700031397,0.828768518,0.93005454,0.434163542,0.302610218,0.225640733,0.110591661,0.153399159,1.347533357,0.812652533,1.168786396,0.855772439,1.141208078,0.534414345,0.652921396,0.179232054,-0.712346217,1.036126627,0.764838802,0.771959151,0.763029172,0.740322103,1.375885293,0.191447468,-0.847191739,-1.325057215,-0.522906812,0.575996456,-1.325057215,-1.325057215,0.832999277,0.740322103,-0.522906812,1.509266861,0.919234448,0.422643444,1.574004351,1.097580369,0.364774334,0.993595496,-0.087432803,1.721433594,0.671207802,-0.712346217,0.593108568,1.030390043,-0.712346217,0.715566026,1.830367198,0.557819779,-0.451855269,0.025029406,-0.144079893,0.931973513,0.043874012,-0.712346217,0.236303259,-0.114696176,-0.248674408,0.275817324,0.471389295,-0.607761044,-1.929250978,-1.325057215,-0.712346217,0.302610218,-1.033611908,-0.114696176,1.80398207,-0.175913161,-0.144079893,-0.607761044,-0.847191739,-0.847191739,-1.325057215,-1.929250978,-1.929250978,-1.929250978,-1.929250978,-1.929250978,-1.929250978,-1.325057215,-0.451855269,0.284995322,-0.847191739,-0.390957978,-0.451855269,-0.451855269,0.31107144,-1.929250978,-1.929250978,-1.929250978,-0.847191739,0.005140949
ERR589782,2,0.953316946,0.879507007,1.191659925,1.164088775,0.694628816,0.887435979,1.021261966,0.959421722,0.012285166,0.183606351,-0.193661276,-0.421102248,-0.421102248,1.466952891,0.862951522,1.293962128,1.376137831,0.849871796,0.183606351,1.083139753,-1.448976322,-1.448976322,1.021261966,1.255912132,0.826654013,0.927449747,0.755866153,1.487658827,-1.448976322,-0.598187246,-0.193661276,-0.293009245,0.716452434,0.388549056,0.502841155,1.339293015,1.363069623,1.001315592,2.086903224,0.576724686,-0.293009245,0.996089321,0.062762882,-0.113056202,0.425342523,0.246800592,2.346389473,0.529383093,0.4423449,-0.421102248,-0.421102248,-1.448976322,-1.448976322,0.388549056,0.974114102,-0.875038147,-0.421102248,-0.421102248,-1.448976322,-1.448976322,-1.448976322,0.246800592,-1.448976322,0.65438945,0.790667309,0.274712891,1.128393223,-0.293009245,-0.598187246,0.709350868,-0.193661276,0.147443749,-1.448976322,0.488719221,0.761957951,-0.421102248,0.216561406,-0.421102248,0.012285166,-1.448976322,-1.448976322,-1.448976322,-0.875038147,-1.448976322,-1.448976322,-1.448976322,-0.598187246,-1.448976322,-0.875038147,0.324749955,-0.113056202,-0.421102248,-0.598187246,-0.293009245,-1.448976322,-1.448976322,-1.448976322,-1.448976322,-1.448976322
ERR589785,2,0.91940683,0.856602738,0.75643332,0.599927544,0.599927544,0.388914269,0.480045911,0.838827295,-0.059915514,0.269352148,-0.099785888,-0.556219702,0.232827391,1.261797494,0.518470001,1.054632674,1.225172218,1.424206426,0.647658313,1.330849154,0.544873107,-1.380577324,0.925068577,1.012847051,0.362276247,0.448386628,0.437213057,1.7119067,0.123975182,-2.074951215,-1.045631775,-0.458700385,0.853123229,0.49975493,0.930632688,1.004212303,1.109081499,0.796020736,2.210390768,1.03936895,0.509230776,0.823888065,-0.458700385,-0.245987262,-0.307057269,0.585033323,1.361900306,0.041771153,1.069177832,-1.380577324,-2.074951215,-0.059915514,-2.074951215,0.318548963,0.192676425,-0.831387097,-0.676414941,-0.143536884,-0.191934559,-0.831387097,-0.676414941,0.553267663,-1.380577324,0.979167867,0.401573096,0.148162182,0.770148945,-1.045631775,0.49975493,0.746973206,-2.074951215,-2.074951215,-0.307057269,-0.377043905,0.97678955,0.123975182,0.81615969,-0.099785888,0.17101913,-0.556219702,0.070975419,-0.556219702,-1.380577324,-0.831387097,-2.074951215,-0.831387097,-0.307057269,-1.380577324,-0.307057269,0.949382214,-1.380577324,-1.045631775,-0.143536884,-2.074951215,-0.307057269,0.437213057,-1.380577324,-1.380577324,-2.074951215
ERR589788,1,0.727535601,0.236608748,0.139767477,0.139767477,0.673395625,-0.413582008,-0.616096896,0.015886121,-0.616096896,-0.932704344,-0.413582008,-0.932704344,-1.589061609,0.76345731,0.015886121,0.751874228,0.277964399,0.57385851,-1.589061609,0.139767477,-0.153479891,-1.589061609,0.139767477,0.015886121,-0.061299708,0.015886121,-0.616096896,2.317219402,-1.589061609,-0.932704344,-1.589061609,1.128625739,1.039907383,0.350233506,0.626892311,1.14743616,1.082865885,1.078363854,2.450675615,0.879207265,0.236608748,1.213098922,-0.061299708,0.190860821,-0.616096896,0.489474662,2.764363259,1.614650492,1.007778841,1.140045482,0.887328635,0.439376609,-0.413582008,1.446004069,0.411771262,-0.2670945,0.315651889,0.57385851,-0.153479891,-0.153479891,-0.616096896,1.681526301,-0.2670945,1.1362844,0.990463961,-0.2670945,0.465210798,-1.589061609,-1.589061609,-0.413582008,-1.589061609,-0.932704344,0.139767477,1.331687098,0.533942977,-0.616096896,0.465210798,-0.2670945,0.015886121,-1.589061609,-1.589061609,-0.932704344,-1.589061609,-1.589061609,-1.589061609,-1.589061609,-0.932704344,-0.153479891,0.687693035,0.190860821,0.277964399,-0.061299708,0.190860821,0.751874228,-1.589061609,-0.932704344,-1.589061609,0.673395625,-0.413582008
ERR589789,1,0.783932759,0.788866211,0.692879636,0.679523127,0.080914005,0.309387317,0.362961789,0.553190842,-0.274269004,-0.315155848,-0.140041087,-0.409653792,-0.112013792,1.227190475,0.409802389,0.947622182,0.911476097,1.191068814,0.337127521,0.916435891,-0.783226158,-0.409653792,0.494466145,0.643620676,0.590476763,0.470460227,-0.01523739,2.212355569,-1.285115486,-2.340676784,-1.628600264,-0.465084535,0.516961872,-0.060886496,-0.01523739,0.98527262,0.721116249,0.235533551,2.10430674,0.476613751,-0.202121325,0.53811713,-0.360022248,-0.085690128,-0.085690128,0.409802389,1.815393236,1.077301441,0.129355331,1.260736834,1.1864616,0.246991986,-0.112013792,1.889449169,0.424180914,-0.236751697,0.444740895,-0.274269004,0.788866211,-0.236751697,-0.409653792,0.223726815,-0.409653792,0.558075058,0.74991082,-0.906485699,0.778923442,-1.285115486,-1.285115486,-0.683220647,-1.628600264,-0.906485699,0.572331697,1.688901381,0.464199822,-0.112013792,-0.202121325,-1.065408774,-0.783226158,-0.683220647,-1.065408774,-1.628600264,-2.340676784,-1.065408774,-2.340676784,-1.065408774,-2.340676784,0.476613751,1.096920185,-0.169989898,-0.085690128,-1.285115486,0.387122403,0.788866211,-1.628600264,-1.628600264,-2.340676784,0.409802389,0.235533551
ERR589790,2,0.705396193,0.615679511,1.137935354,1.409452167,-0.00936419,0.422488564,0.715226064,0.043849261,-0.433108813,-0.138385975,-0.433108813,-0.796592984,-0.585674786,1.368782699,0.602793238,1.307294283,0.575634408,0.948743769,-0.138385975,0.329583327,1.370101815,-0.585674786,0.354854015,0.442739351,0.62814179,0.715226064,0.462016124,1.437912802,1.137935354,-1.809930645,-0.433108813,0.844329643,1.164873541,0.043849261,-0.06948599,0.354854015,0.354854015,-0.06948599,2.604984165,1.461896893,0.990994929,0.958601055,0.173818506,0.243080196,1.062182764,1.217084485,2.662935351,-1.809930645,0.602793238,-1.809930645,-0.00936419,0.134567181,-1.809930645,0.888757732,0.329583327,-0.433108813,-0.218774613,-0.433108813,-0.585674786,-1.809930645,-0.796592984,0.514793795,-1.809930645,0.752097214,1.069218974,-0.00936419,0.882747749,-0.796592984,-0.585674786,0.911803386,-1.126337985,-1.126337985,-0.138385975,0.462016124,0.462016124,-0.06948599,0.442739351,-0.433108813,-0.796592984,0.911803386,-0.796592984,-0.796592984,-1.126337985,-0.585674786,-1.126337985,-1.809930645,-0.796592984,0.173818506,-0.433108813,0.546406736,-0.433108813,-1.809930645,-0.314779791,-0.796592984,-1.126337985,-1.126337985,-1.809930645,-1.809930645,-1.809930645
ERR589791,2,1.084716992,1.060780518,1.049340869,1.015447288,0.873534205,0.816259073,0.788627401,1.387000904,0.508913055,0.627798551,0.561284264,0.464964672,0.349974259,1.368940047,0.850607856,1.126516757,1.39830756,1.151729621,0.546508798,1.367348319,1.006950766,0.401942641,1.358177079,1.273123025,0.980419333,0.902006314,0.647901107,1.54936159,1.011965507,-0.590731855,-0.354731835,-0.15794964,0.52920855,0.281979909,0.609507997,0.994768877,0.672073548,0.473154226,1.399964176,0.336965503,-0.111281747,1.1074692,0.527576674,0.326794565,0.496299135,0.694904541,1.743095269,-1.026862816,-0.097070415,0.285997445,0.414782083,-0.716866693,-0.253555833,1.108770097,0.055437252,-1.483672344,-0.797982035,-0.494974232,-0.276289017,-1.026862816,-2.061243818,-0.494974232,0.028342847,-0.111281747,0.055437252,-0.797982035,0.538788867,-0.897958924,-1.026862816,-0.15794964,0.424632244,-1.205068846,-0.111281747,-0.648945859,-0.033988649,-1.026862816,-0.111281747,-0.797982035,-1.026862816,-1.205068846,-0.897958924,-2.061243818,-2.061243818,-1.205068846,-2.061243818,-0.716866693,-1.483672344,-0.001302025,0.228792332,-0.539934591,-1.483672344,-1.483672344,-0.590731855,0.008890683,-2.061243818,-2.061243818,-1.483672344,-1.205068846,-1.483672344
ERR589792,2,0.46651014,-0.042668176,0.141155441,0.331066522,0.057380791,-0.042668176,-0.165981279,0.425605529,-1.600795579,-0.165981279,-0.888409632,-1.600795579,0.141155441,1.059898974,-0.888409632,1.217719184,0.99913141,1.522675613,0.976534225,0.939969763,-0.042668176,-1.600795579,0.655170961,0.46651014,-0.324973412,0.425605529,-0.888409632,1.70764547,-1.600795579,0.141155441,0.885250742,0.703435229,1.274075668,0.331066522,0.679985372,1.020478163,1.395978839,1.465323942,2.678124226,1.621227067,0.703435229,1.549132403,0.425605529,-0.165981279,-0.042668176,1.268825189,2.563124367,-0.165981279,0.655170961,-0.544775596,0.057380791,-1.600795579,-0.544775596,0.870309866,0.600796384,-0.544775596,0.331066522,0.275611692,0.46651014,-0.324973412,-0.888409632,0.46651014,-0.042668176,0.786008106,0.425605529,0.870309866,1.095599288,-1.600795579,0.21295753,1.120305326,-0.888409632,-0.544775596,-0.888409632,-0.324973412,0.804319005,0.331066522,0.141155441,-0.042668176,-0.544775596,-0.888409632,-0.888409632,-0.544775596,-0.888409632,-1.600795579,-1.600795579,-0.888409632,-0.888409632,-1.600795579,-0.324973412,0.21295753,-1.600795579,-1.600795579,-0.324973412,-0.324973412,-1.600795579,-1.600795579,-1.600795579,-1.600795579,-0.544775596
ERR589793,2,0.916356271,0.69837728,0.794207487,0.570441571,0.794207487,0.558065386,0.471903646,1.280107405,0.140371558,0.215770527,0.09614392,0.140371558,0.215770527,1.296415328,0.545194558,1.017447185,1.441291488,1.2656189,0.437351792,1.34815119,1.082612744,-0.832213697,1.356447937,1.27345415,0.75011968,0.714087301,0.377855551,1.467807071,0.09614392,-0.558150613,-0.157698114,-0.011090786,1.169330688,0.908615706,0.948747953,1.585508459,1.365115058,1.233756801,2.285530367,1.383960979,1.001135415,0.625998368,-0.382848814,-0.011090786,0.471903646,1.197133163,2.389327377,-0.832213697,-0.256045675,0.09614392,-0.558150613,-1.400372464,-1.400372464,-0.077904712,-0.011090786,-0.832213697,0.09614392,-0.077904712,-0.832213697,0.09614392,-0.832213697,0.615640514,-0.832213697,-0.011090786,0.215770527,-0.077904712,0.664302687,-0.832213697,-0.832213697,1.001135415,0.140371558,-0.077904712,-0.382848814,-0.256045675,-0.558150613,-0.832213697,-1.400372464,-1.400372464,-1.400372464,-0.832213697,-1.400372464,-0.832213697,-1.400372464,-1.400372464,-1.400372464,-1.400372464,-1.400372464,-1.400372464,-0.558150613,-1.400372464,-1.400372464,-1.400372464,-0.558150613,-0.256045675,-1.400372464,-1.400372464,-1.400372464,-1.400372464,-1.400372464
ERR589794,2,0.986010735,0.980919024,1.051210965,0.94099826,0.981774987,0.727533623,0.932810505,0.887340325,0.452256535,0.469585773,0.393434752,0.112176199,0.79569511,1.318924241,0.757718708,1.138771261,1.108051547,1.542957249,1.075605336,0.892271479,0.718255228,-0.38846005,0.938976251,0.942003175,0.827345423,0.761768139,0.606437683,1.950283886,0.521034631,-0.540422344,-0.540422344,0.094730258,0.715885534,0.973078689,1.127430761,1.052491712,1.033217193,0.761768139,1.748473369,1.236344855,0.86252811,0.786695618,-0.008486608,0.463919097,0.271899372,1.101391041,1.092925497,-1.828486518,0.338453612,-0.277308497,-0.457714415,-0.329103094,-1.828486518,0.144623198,0.144623198,-0.773796881,-0.64236214,-0.64236214,-0.540422344,-0.277308497,-1.23957523,0.014692911,-0.773796881,0.580669701,0.271899372,-0.540422344,0.506511312,-1.828486518,-0.64236214,0.036463468,-0.955501739,0.076362307,-0.38846005,-0.329103094,0.501507733,-0.773796881,0.393434752,-0.540422344,-0.153312418,-0.457714415,-0.457714415,-0.773796881,-1.828486518,-0.955501739,-1.828486518,-0.955501739,-1.828486518,-1.828486518,-1.23957523,0.329752646,-1.23957523,-1.828486518,-1.23957523,-0.64236214,-0.955501739,-1.828486518,-1.828486518,-1.828486518,-1.828486518
ERR589795,2,0.57098995,0.293243964,0.725869078,0.223977572,-0.077897679,0.096082479,0.096082479,0.619313896,-0.863715976,-0.863715976,-1.958877048,-1.220086712,-0.012921258,1.141284743,0.14263206,1.005966985,1.117167178,1.307802148,0.293243964,0.725869078,0.324316316,-0.863715976,0.937887412,0.944615703,0.430759441,1.201811384,-0.012921258,1.742243166,-0.239240827,-0.470881751,-1.958877048,-0.470881751,1.913783886,-0.863715976,0.293243964,1.181624381,1.335376578,0.819386082,2.726195151,1.104465721,-0.152361093,0.73741552,-0.239240827,-0.152361093,-0.342998082,1.077624683,3.127307372,0.380706271,0.916950174,0.516392859,0.324316316,-0.470881751,-1.220086712,0.944615703,0.871256541,-1.220086712,0.406440421,-0.152361093,-0.077897679,-1.958877048,-0.635766884,-0.012921258,-1.220086712,1.43047992,-0.077897679,-0.470881751,0.701731106,-1.220086712,-1.958877048,0.185052789,-0.863715976,-1.958877048,-0.077897679,0.096082479,1.2476551,-0.635766884,0.951225547,-0.152361093,0.223977572,0.04458899,-1.220086712,-0.470881751,-0.635766884,-0.863715976,-1.958877048,-0.635766884,-0.863715976,-0.470881751,0.04458899,0.780523214,-0.342998082,-0.239240827,-0.863715976,0.380706271,-0.342998082,-0.863715976,-1.958877048,-1.220086712,-0.863715976
ERR589796,2,1.078362586,1.004055587,1.043463154,1.050627651,0.651279513,0.921923007,0.999739442,0.796578923,0.275822851,0.293965857,0.214554833,0.044282845,0.445778733,1.558711148,1.034825433,1.376072622,1.004055587,1.224231307,0.554904262,0.946483018,0.398583683,-1.48880292,1.062111804,0.806054741,1.131549741,0.957055243,0.972117099,1.434231815,0.139697933,-0.937634427,-0.378696187,-0.205882368,0.975343534,0.166502875,0.423075707,1.282406357,1.435878665,0.958774545,1.928900199,1.160522514,0.667193552,1.540096493,0.946483018,0.942857255,0.97694111,0.762324069,1.207536007,-0.501707393,0.110658417,-0.283289621,-0.67176695,-1.48880292,-1.48880292,0.005866548,0.110658417,-0.937634427,-0.283289621,-0.67176695,0.583897587,-1.48880292,-1.48880292,0.293965857,-0.501707393,0.191373559,-0.085513631,0.044282845,0.610263767,-0.937634427,0.846272035,0.311156622,-1.48880292,-0.937634427,-1.48880292,-1.48880292,0.385580673,-0.205882368,0.110658417,-0.937634427,-0.937634427,-0.67176695,-0.937634427,-0.085513631,-1.48880292,-1.48880292,-1.48880292,-0.937634427,-0.937634427,-1.48880292,-1.48880292,0.044282845,-0.937634427,-0.937634427,-1.48880292,-0.937634427,-1.48880292,-1.48880292,-0.937634427,-1.48880292,-1.48880292
ERR589797,2,0.529999982,0.50791228,0.484470987,0.484470987,0.570650634,0.339982283,1.38989136,1.024543006,-0.364529816,-0.866053357,-0.866053357,-0.866053357,0.404229986,1.02967085,0.114291072,1.231685304,1.523923252,1.506701006,0.699410841,1.338445802,0.373391546,-0.866053357,1.305690141,1.323497642,0.170060538,0.219421764,0.170060538,1.338445802,-0.364529816,-0.024190258,-0.223008389,-0.223008389,0.589435427,0.607316717,0.842196298,1.657900821,1.458079253,1.04939178,2.337522975,1.113951738,0.459512604,1.593526607,0.814076947,0.432843108,0.570650634,0.793962833,2.707526989,-0.560179236,0.219421764,0.170060538,-0.866053357,-1.500159419,-1.500159419,0.303572438,0.432843108,0.303572438,0.339982283,-0.364529816,-0.113245435,-1.500159419,-0.866053357,0.570650634,-0.223008389,0.432843108,1.113951738,0.263618787,0.550873073,-0.866053357,-0.364529816,0.114291072,-1.500159419,-1.500159419,-0.024190258,-0.560179236,0.303572438,-0.866053357,-0.024190258,-0.560179236,-0.866053357,-0.866053357,-1.500159419,-0.866053357,-1.500159419,-0.866053357,-1.500159419,-1.500159419,-1.500159419,-1.500159419,-0.223008389,0.114291072,-1.500159419,-0.364529816,-0.364529816,-0.560179236,-1.500159419,-1.500159419,-1.500159419,-1.500159419,-1.500159419
ERR589798,2,0.568291056,0.123037587,0.689240738,0.620963624,0.355103048,0.398583946,-0.055032065,0.667717145,0.041885214,0.041885214,-0.541422744,-0.874300501,0.041885214,1.254122196,0.355103048,0.994423489,1.141413788,1.547720326,0.689240738,0.94337231,1.06373602,0.041885214,0.920825582,0.747705363,0.539267083,0.508127894,-0.055032065,1.99924491,0.829368347,-1.564387662,0.123037587,0.19259216,0.667717145,-0.174485277,0.568291056,1.225507332,1.121856793,0.765443102,2.586589508,1.558561014,0.871258404,0.974836143,-0.541422744,0.19259216,0.765443102,0.984759403,2.495790739,-0.055032065,-0.174485277,0.474566929,0.884267104,0.041885214,-1.564387662,0.709683919,0.123037587,-0.541422744,0.355103048,0.43820818,0.253285149,-1.564387662,-0.541422744,0.568291056,-0.874300501,0.307004157,0.829368347,0.398583946,0.474566929,-1.564387662,-1.564387662,0.645001305,-0.874300501,-1.564387662,-0.174485277,-0.328500709,0.123037587,0.041885214,-0.174485277,-1.564387662,-0.874300501,-1.564387662,-1.564387662,-0.874300501,-1.564387662,-1.564387662,-1.564387662,-1.564387662,-1.564387662,-0.874300501,-0.174485277,-0.328500709,1.06373602,-1.564387662,-1.564387662,0.041885214,-0.541422744,-1.564387662,-1.564387662,-1.564387662,-0.874300501
ERR589799,2,0.632933167,0.726221507,0.701828974,0.929234839,0.298193062,-0.223566961,0.689012825,0.791057436,-0.341252061,0.223334757,-0.223566961,-0.702758226,0.417289666,1.007250025,-0.048133044,0.726221507,1.204005627,1.636660843,0.749119098,1.338699658,0.223334757,-1.030708823,0.870784363,1.028069918,-0.048133044,-0.048133044,-0.048133044,1.554656383,0.223334757,-0.492987802,0.020392001,-0.702758226,0.955169447,0.601492257,-0.702758226,1.434614877,0.886328494,0.870784363,2.529110825,1.270334622,0.020392001,1.267934051,0.223334757,0.020392001,-0.223566961,0.90843548,2.913730861,-1.710581514,0.973421159,-0.492987802,0.56728858,-0.702758226,-1.710581514,0.331257267,0.298193062,-1.030708823,-0.048133044,0.080186631,0.601492257,-0.702758226,-1.710581514,0.662001788,-1.030708823,1.017819755,0.846118456,0.080186631,0.760059322,-1.030708823,-1.710581514,0.080186631,-1.710581514,-1.030708823,-0.341252061,0.961361165,0.922438004,-0.223566961,0.737846324,0.133110505,-0.128084223,-1.030708823,-1.710581514,-0.702758226,-1.030708823,-1.710581514,-1.710581514,-1.710581514,-0.223566961,-1.030708823,-0.128084223,0.760059322,-1.030708823,-1.030708823,-0.702758226,-0.223566961,-0.702758226,-0.492987802,-1.710581514,-1.710581514,-1.710581514
ERR589800,2,0.687707366,0.587994992,0.169070568,0.380966664,0.528557093,0.018240069,0.380966664,0.923086899,0.018240069,-0.516272954,0.169070568,-1.192089582,0.169070568,0.923086899,0.169070568,0.804700816,0.769093941,1.773410649,0.730289109,0.169070568,0.948070127,-0.190278882,0.948070127,0.528557093,-0.190278882,-0.190278882,-1.192089582,1.942515348,0.169070568,-0.516272954,-0.516272954,-0.190278882,2.353146496,0.687707366,0.169070568,1.373876086,1.218249188,1.71379284,2.757127343,1.389327481,0.837567763,1.563625711,0.528557093,0.380966664,1.28463984,0.380966664,3.1288366,-1.192089582,-1.192089582,1.014935317,0.769093941,-0.190278882,-1.192089582,0.169070568,0.896486791,-1.192089582,-0.516272954,-0.516272954,-0.516272954,-1.192089582,-1.192089582,0.169070568,0.018240069,-0.190278882,-0.516272954,0.460440861,0.286053568,-1.192089582,-0.516272954,0.380966664,0.380966664,-1.192089582,0.286053568,-1.192089582,0.018240069,-1.192089582,-1.192089582,-1.192089582,-1.192089582,-1.192089582,-1.192089582,-1.192089582,-1.192089582,-1.192089582,-1.192089582,-1.192089582,-1.192089582,0.018240069,0.018240069,-0.190278882,-1.192089582,-1.192089582,-0.190278882,0.687707366,-1.192089582,-1.192089582,-1.192089582,0.169070568,-1.192089582
ERR589801,2,1.009525762,0.659044447,0.886007847,0.783271601,0.04223461,0.4325383,0.932508252,0.726554495,-0.424456593,-0.214736093,-0.13607788,-1.102763501,0.04223461,1.165737139,0.412723426,1.241231563,1.435329198,1.083972758,0.34654476,1.146616484,-1.77164133,-1.77164133,0.863075196,1.244818262,0.36984366,0.562572694,0.391861345,0.973280441,-0.424456593,-1.102763501,-0.214736093,-1.102763501,0.977513049,0.088855216,0.533974169,1.434408325,1.107218619,0.669498237,2.297826706,0.94201485,-0.30867469,0.973280441,-0.13607788,0.204647461,-0.068661017,0.717654516,2.605818132,-0.573738472,0.669498237,-0.009833383,-0.30867469,-1.77164133,-1.77164133,0.36984366,0.548544314,-0.780116501,0.637190676,0.04223461,0.699159537,-0.424456593,-1.77164133,0.613949816,-0.214736093,0.797921584,0.36984366,-0.573738472,0.832043338,-1.102763501,-1.77164133,0.391861345,-1.77164133,-0.424456593,-0.424456593,0.04223461,1.230205036,-0.13607788,0.562572694,0.321818042,0.601755797,1.017057424,-0.780116501,0.36984366,-1.102763501,-0.780116501,-0.780116501,-0.780116501,0.04223461,-1.77164133,-0.214736093,0.548544314,-0.30867469,-1.77164133,-0.780116501,-1.102763501,-1.77164133,-1.77164133,-1.77164133,-1.102763501,-1.77164133
ERR589804,2,0.479215673,-0.295901504,0.036568736,0.168742875,-1.499275175,-0.654888276,-0.510757764,-0.654888276,-1.499275175,-1.499275175,-0.07393011,-1.499275175,-1.097629702,0.917271255,-0.211977966,0.538209376,0.799300245,1.17075804,-1.097629702,-0.138746685,0.411937451,-1.499275175,-0.07393011,-0.211977966,-0.015894685,-0.295901504,-0.295901504,1.468946771,-0.015894685,-1.097629702,-1.499275175,-0.39381878,0.168742875,0.606890881,1.07433046,1.38332159,1.139573104,0.925135295,2.728691616,1.626637276,1.191624448,1.179236953,0.128248701,-0.510757764,0.435417499,1.23760944,3.31601839,0.947889113,1.409540835,0.573810104,0.538209376,-1.097629702,-2.331924335,0.74383954,0.128248701,-0.840721063,-0.07393011,0.168742875,-0.840721063,-0.510757764,-1.097629702,0.590644363,-0.138746685,1.583791356,0.932856449,-0.654888276,-0.015894685,-1.499275175,-0.840721063,0.901093988,-1.097629702,-1.499275175,-0.138746685,-0.138746685,1.533403386,-0.211977966,1.222872317,0.799300245,0.652460851,-0.295901504,0.333892347,-0.138746685,-0.510757764,-1.499275175,-0.07393011,-0.138746685,-0.138746685,-0.510757764,-0.654888276,1.402571017,0.361300951,-0.211977966,-0.07393011,0.457813574,-0.138746685,-0.510757764,-0.840721063,-2.331924335,-0.840721063
ERR589805,2,1.394412666,1.196956455,1.078981573,1.038874747,0.740017929,0.876960304,0.983067319,0.984119661,0.397878816,0.424315056,0.420669152,0.191386371,0.027041113,1.505606618,0.907314078,1.276054791,1.436391386,1.056950458,0.342200165,1.223546596,0.100191029,-1.019510108,1.025333177,1.2675883,1.065532274,0.910793652,0.835621939,1.493821142,0.198608961,-1.373930798,-0.554444988,-0.507986821,0.424315056,0.385849624,0.617977325,1.060886985,1.001392791,0.890705495,1.893195974,0.562825187,-0.165501225,1.737922908,1.142082632,0.152835552,0.198608961,0.381738517,1.540920442,-0.392598028,0.583075297,-1.019510108,-1.019510108,-1.695453604,-2.362000876,0.184010023,-0.185247059,-1.168271847,-0.360181877,-0.810520333,-0.20603645,-0.46598912,-1.019510108,-0.064418787,-0.022443848,0.934601378,-0.330104892,-0.25119514,0.360365461,-1.695453604,-1.373930798,0.109525459,-1.373930798,-0.30207097,-0.732136187,-0.46598912,0.904497801,-0.30207097,0.509606503,-0.064418787,-0.165501225,-0.275835703,-0.392598028,-0.904131621,-2.362000876,-1.168271847,-1.019510108,-0.46598912,-0.606331561,-1.373930798,-0.732136187,0.327885968,-1.695453604,-1.019510108,-0.732136187,-1.373930798,-0.022443848,-1.019510108,-0.810520333,-1.695453604,-2.362000876
